2016	美人鱼之死亡湖 Русалка: Озеро мёртвых	2018	4.5	俄语	87.0	2018-07-12(俄罗斯)	俄罗斯	爱情|恐怖|奇幻	恐怖|俄罗斯|惊悚|美人鱼|俄罗斯电影|爱情|恐怖片|科幻	一个邪恶的美人鱼爱上了Marina的未婚夫Roman，她想让Marina离开Roman的身边。这个美人鱼在几世纪前在湖里溺水身亡，为了不让恶魔美人鱼侵占自己的身体，Marina只有一周的时间克服对深水的恐惧，与这个恶魔美人鱼展开殊死搏斗....	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2528259183.jpg
2017	野兽 Beast	2017	6.6	英语	107.0	2017-09-09(多伦多电影节)|2018-04-27(英国)	英国	剧情|爱情|悬疑	英国|悬疑|人性|犯罪|剧情|爱情|2017|文艺	影片讲述了一个生活在与世隔绝的社区里陷入困境的女人，发现自己被家族的不公平压抑着，并引诱了一名涉嫌连环杀人案的外来人员的故事。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2519716546.jpg
2018	人工性智能 Ederlezi Rising	2018	5.2	英语	85.0	2018-02-25(塞尔维亚)	塞尔维亚	剧情|爱情|科幻	科幻|情色|塞尔维亚|2018|性感|美国|爱情|写真	埃德尔兹·瑞辛是一部激动人心的科幻爱情小说，讲述了跨国公司埃德尔兹公司在不久的将来对半人马座阿尔法进行的开创性太空任务。埃德雷兹招募了一名在新改革的未来苏联受训的斯拉夫宇航员米卢，并与尼曼尼（Nimani）一同前往，尼曼尼是一名女性机器人，旨在满足他的任何愿望。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550033665.jpg
2019	裸婚大喜 Naked	2017	5.7	英语	96.0	2017-08-11(美国)	美国	喜剧|爱情|奇幻	喜剧|美国|搞笑|爱情|Netflix|奇幻|2017|荒诞	Netflix出品美国喜剧。由《鬼屋电影》、《惊声尖笑》原班人马最打造剧，改编瑞典R级喜剧《婚前兴行为》，出过爆笑喜剧《小姐好白》的马龙韦恩斯担纲裸男主，讲述新郎在结婚当日早晨，发现自己全裸在电梯间内，他不得不寻找衣服，钱和交通工具，赶往婚礼现场。但事宜愿为，不断地受挫后他回到了家中睡觉，而第二天他又从电梯间裸体醒来，陷入无限循环。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2490944382.jpg
2020	拯救列宁格勒 Спасти Ленинград	2019	5.7	俄语	96.0	2019-01-27(俄罗斯)	俄罗斯	剧情|爱情|战争	二战|战争|俄罗斯|苏德战争|2019|剧情|历史|动作	1941年9月,在一场战役中，年轻的情侣克斯特亚和纳斯特亚发现自己登上了一艘驳船，将人们从被围困的列宁格勒撤离。晚上，驳船遇到风暴。当它开始下沉时，敌机——但不是救援人员——最先到达现场	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552721053.jpg
2021	死亡半径 Radius	2017	6.4	英语	92.0	2017-07-17(奇幻电影节)	加拿大	科幻|惊悚	科幻|悬疑|惊悚|超能力|加拿大|2017|人性|剧情	利亚姆从车祸中醒来，却不记得他是谁。当他走进小镇寻求帮助时，他发现只有死人，所有的人都有着奇怪苍白的眼睛。利亚姆的第一感应是，一种病毒出现在空气中。但他很快就发现了可怕的真相：“任何一个在离他50英尺半径范围内的人都会立刻死亡。”	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2506346623.jpg
2022	灭绝 Extinction	2018	5.8	英语	95.0	2018-07-27(美国)	美国	科幻|惊悚	科幻|美国|灾难|Netflix|2018|惊悚|外星人|人性	丽兹·卡潘([惊天魔盗团2])将加盟科幻新片[灭绝]，该片将由本·杨执导，[降临]的编剧埃里克·海瑟尔负责撰写剧本。迈克尔·佩纳([警戒结束])将担任该片男主角，片中他是一个经常梦到失去家庭的人。丽兹·卡潘在电影中出演佩纳的妻子，他们将一同在外星生物入侵时保护自己的家庭。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549556633.jpg
2023	灵异空间 Flatliners	2017	5.4	英语	110.0	2017-09-29(美国)	美国	剧情|科幻|惊悚	惊悚|恐怖|美国|科幻|2017|灵异|剧情|翻拍	艾伦·佩吉（Ellen Page）正在洽谈主演索尼哥伦比亚影业翻拍的1990年恐怖片《灵异空间》（Flatliners），该片又名《别闯阴阳界》或《脉搏探测器》，将由瑞典版《龙纹身的女孩》导演涅尔斯·阿登·欧普勒夫（Niels Arden Oplev）执导、《源代码》（Source Code）编剧本·瑞普利（Ben Ripley）改编。                                    |                                　　《灵异空间》讲述几个医学院的学生为了体验死后的感觉进行了一项大胆的试验：他们瞬间停止心脏跳动和大脑机能，达到临床死亡状态，然后很快恢复。试验成功了，但他们始终无法忘却那恐怖的濒死体验，而且有些东西似乎也随着他们死而复活来到了阳间。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494250572.jpg
2024	冰肤传说 Cold Skin	2017	6.2	英语	108.0	2017-09-10(法国L'Étrange电影节)|2017-10-20(西班牙)	西班牙 | 法国	科幻|惊悚|冒险	科幻|奇幻|惊悚|西班牙|魔幻|法国|2017|海行人	1914年第一次世界大战前夕，一名气象学家被派往南极孤岛上做气候观测。然而他很快发现，岛上除了他和一个疯疯癫癫的灯塔员，还有其它生物的存在... 影片改编自同名小说。	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2494691269.jpg
2025	收割伊丽莎白 Elizabeth Harvest	2018	5.8	英语	105.0	2018-03-10(西南偏南电影节)|2018-08-10(美国)	美国	科幻|惊悚	科幻|惊悚|悬疑|美国|克隆|2018|情色|剧情	讲述伊丽莎白和科学家亨利结婚后，住进了后者的豪宅，亨利慷慨给予金钱、珠宝、高大上晚宴，其他人也都谦恭地对待着伊丽莎白，但她总有一种挥之不去的不安感。亨利向伊丽莎白保证现在他拥有的一切都是她的，唯独有一间上了锁的房间不允许进入。亨利出差后，伊丽莎白决定自己探寻真相，发现她可能不是自己所想的那样。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2528233101.jpg
2026	呼吸 Dans la brume	2018	5.9	法语 | 英语	89.0	2019(中国大陆)|2018-04-04(法国)	法国 | 加拿大	科幻|灾难	灾难|法国|科幻|2018|家庭|人性|温情|爱情	当巴黎被一种奇怪的致命烟雾淹没时,幸存者只能在城市的上层和屋顶避难。没有新闻,没有电,没有水,没有食物,一个小家庭在灾难中挣扎求生。但随着时间的推移,他们不得不面对现实:救援队伍不能来了。如果他们希望活着出来,他们就得冒着被雾笼罩的危险。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2515115906.jpg
2027	智慧囚屋 Tau	2018	5.8	英语	97.0	2018-06-29(美国)	美国	科幻|惊悚	科幻|人工智能|美国|惊悚|2018|Netflix|美国电影|电影	街头女骗子Julia被绑架，将被用于做一个致命实验，她的唯一希望寄予幕后黑手Alex创造的一项人工智能TAU，装备有大量的无人机和机器人，能自动操纵Alex打造的智能房屋和实验室，墙壁内村有屏幕，能从草原变为深度空间。TAU的能力受限于它所理解当下所处的环境，但它的潜力远不止于此。足智多谋又勇气十足的Julia将与时间作斗争，在人与机器之间建立信任的桥梁，争取重新获得自由，而不会落入和之前6位同样被用于实验之人的同一个下场。	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2525687168.jpg
2028	缄默 Mute	2018	4.9	英语 | 德语	126.0	2018-02-23(美国)	英国 | 德国	科幻|悬疑|惊悚	科幻|美国|2018|悬疑|赛博朋克|Netflix|英国|惊悚	在不远的将来，一名男子深入柏林阴暗的地下世界，寻找自己失踪的女友。虽然他无法说话，但在这个危机四伏的地方，行动远胜千言万语。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2512283982.jpg
2029	华氏451 Fahrenheit 451	2018	5.4	英语	100.0	2018-05-12(戛纳电影节)|2018-05-19(美国)	美国	剧情|科幻|惊悚	科幻|反乌托邦|美国|小说改编|HBO|2018|剧情|电影	科幻大师雷·布拉德伯雷的经典小说《华氏451》(Fahrenheit 451)将被HBO拍成电视电影，这不是该书第一次拍电影了，这次是一个当代美国的改编版。迈克尔·B·乔丹和迈克尔·珊农主演，故事设定在一个不允许人有自由思想的独裁世界，统治者焚烧一切图书，消防员的工作 也并非灭火，而是焚书。华氏451度就是纸的燃点(当然这个数字只是一个典故)。                                    |                                　　乔丹饰男主Montag，一个年轻的消防员，和很多反乌托邦小说的主人公一样，本来麻木愚昧的他经历了“觉醒”，并因此与曾经的导师——消防队队长比蒂(珊农饰)反目。该片由拉敏·巴哈尼(《99个家》《推手推车的男人》)导演，他和阿米尔·纳德瑞一起写剧本。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2523069716.jpg
2030	无限密室 Infinity Chamber	2016	6.4	英语	103.0	2016-05(奇幻电影节)|2017-09-15(美国)	美国	科幻|惊悚	科幻|悬疑|密室|美国|心理|惊悚|烧脑|2016	弗兰克被关在密室里，只有一台人工智能计算机负责维持生命，但无论怎样密室逃脱，只是回到另一个嵌套，随着时间发展，出现了新的情况。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2508746301.jpg
2031	黑暗心灵 The Darkest Minds	2018	5.2	英语	104.0	2018-08-03(美国)	美国	科幻|惊悚	科幻|超能力|美国|青春|2018|冒险|惊悚|爱情	基于Alexandra Bracken所著同名畅销青少年小说，讲述在一场疾病夺走了美国98%的儿童的生命后，剩余的2%发展出了超能力，他们被安置在拘留营中。一名16岁女孩逃离了营地，加入一群青少年的团队，躲避政府的追捕，踏上奇幻冒险旅程。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2525729485.jpg
2032	机器猛犬 A.X.L.	2018	4.4	英语	100.0	2018-08-24(美国)	美国	科幻|冒险	科幻|机械猛犬|机器猛犬|美国|电影|动作|2018|冒险	一个运气不佳的自行车手迈尔斯某天偶然发现一只先进、机器、军用的机器狗A.X.L.，其心脏是真狗的心脏，其他部位装备新一代人工智能。迈尔斯和AXL在日常交往中逐渐增进感情，而无赖军事科学家要不顾一切将AXL捉回，迈尔斯与他的梦中情人、足智多谋莎拉组队，为保护他的新朋友，踏上了一段史诗般的冒险旅程。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522332481.jpg
2033	乐高DC超级英雄：闪电侠 Lego DC Comics Super Heroes: The Flash	2018	7.5	英语	78.0	2018-02-13(美国)	美国	动作|科幻|动画	DC|动画|乐高|美国|超级英雄|2018|LEGO|科幻	DC动画电影，哥谭市再遭劫难，正义联盟成员集结。预告一开场，当“老爷”正欢快撸狗时，看到了著名记者、大超女友露易丝·莱恩报道：小丑再次入侵哥谭。蝙蝠侠召唤正联成员出发救援，发现独缺闪电侠。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516150873.jpg
2034	穿越 The Beyond	2017	5.6	英语	103.0	2017-11-17(柏林科幻影展)|2018-01-09(英国)	英国	科幻|惊悚	科幻|伪纪录片|太空|虫洞|外星人|英国|惊悚|2017	2019年|为了解决地球灾难性人口爆炸|天空总署派出人类2.0版|进入一枚虫洞探索新世界|该任务被称为\虚空\。当特派团意外返回时|太空总署反而发现了第一次星际太空之旅中的失踪宇航员...	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2497354546.jpg
2035	平行世界之门 The Gateway	2018	5.6	英语	90.0	2018-02-10(波士顿科幻电影节)|2018-05-03(澳大利亚)	澳大利亚	科幻	科幻|澳大利亚|悬疑|穿越|惊悚|2018|人性|平行世界	澳大利亚科幻片，一位在车祸中丧失丈夫身份的粒子物理学家走向平行世界，再次找到他，给她的家人带来了可怕的后果。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2513846734.jpg
2036	零号病人 Patient Zero	2018	4.7	英语	93.0	2018-08-14(美国)	英国	动作|科幻|恐怖	丧尸|科幻|恐怖|灾难|美国|2018|电影|娜塔莉·多默尔	索尼影业的发言人今日透露，上一任“神秘博士”马特·史密斯与《权力的游戏》的“高庭玫瑰”娜塔莉·多默将共同出演科幻灾难片《零号病人》（Patient Zero）。                                    |                                　　在《零号病人》（暂译）的故事里，某种超强病毒侵袭了整个地球并变异出一类具有严重暴力侵向的新物种。而一位对病毒免疫的人类幸存者发现自己能和这些变异人交流，为了拯救被感染的妻子，他决心带领大家找到“零号病人”，寻求治愈病毒的解药。                                    |                                　　本片将由凭借《伯纳德行动》获得过奥斯卡最佳外语片奖的斯戴芬·卢佐维茨基执导，喜剧片《冒牌家庭》的制作人文森特·纽曼担纲制片。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2528165234.jpg
2037	此刻只有你共我 I Think We're Alone Now	2018	5.7	英语	93.0	2018-01-21(圣丹斯电影节)|2018-09-21(美国)	美国	科幻	科幻|美国|反乌托邦|2018|末世|剧情|独立电影|提利昂	Del独存于世，在人类被消灭后，他生活在他那狭小、空荡荡的小镇里，满足于独居和他为自己精心设计的乌托邦，直到他被女孩Grace发现，她的背景和动机都是模糊的，更糟糕的是，她想留下来。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529662672.jpg
2038	怪兽	2018	4.1	汉语普通话	86.0	2018-09-19(中国大陆)	中国大陆	科幻|悬疑	怪兽|科幻|悬疑|网络大电影|内地|动作|2018|良心	一辆命案现场的大巴突现无人区，车上乘客集体失忆并接二连三离奇命丧于此，只剩一位8岁小女孩和五位她口中自称为都是“爸爸“的男人，车外等待他们的却是毁灭式的灾难环境和凶猛的怪兽，小女孩是否能和五位“爸爸“们顺利渡过难关……	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533963360.jpg
2039	异形魔怪：极寒之日 Tremors: A Cold Day in Hell	2018	4.7	英语	NaN	2018-05-01(美国)	美国	动作|科幻|恐怖	科幻|美国|怪兽/怪物+|2018|怪獸|美国电影|喜剧|动作	一群科学家在极寒地带被格拉波虫袭击，紧急情况之下他们联系到了猎怪战士伯特.甘莫，组成队伍。就此展开与怪兽的殊死搏斗	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2520143621.jpg
2040	致命勘探 Prospect	2018	4.9	英语	98.0	2018-03-10(西南偏南电影节)|2018-11-02(美国)	美国	剧情|科幻|惊悚	科幻|美国|惊悚|2018|剧情|美国电影|烂片|电影	一个少女和她父亲来到外星球勘察神秘矿石，但那座充满危险的森林里还有其他人，很快勘探变成了一场绝命逃亡。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2534513665.jpg
2041	环球卫士 Rim Of The World	2019	5.1	英语	98.0	2019-05-24(美国)	美国	科幻|冒险	科幻|儿童|Netflix|美国|冒险|2019|美国电影|电影	《环球卫士》讲述四个不合群的青少年亚历克斯、珍珍、大流士和加布里埃尔参加了夏令营，活动刚刚开始，外星人突然入侵了地球，尚未适应环境的他们发现自己即将要面对的困难比学习如何划独木舟和爬绳索更大。原本熙熙攘攘的营地如今只剩他们四个，孩子们意外地被委以一把钥匙，这把钥匙藏有阻止外星人入侵的秘密。没有任何成年人或电子设备的帮助指引，他们要做的事情显而易见：团结一致、战胜恐惧、拯救世界。这部宏大的动作冒险片由约瑟夫·麦克金提·尼彻（《霹雳娇娃》）执导。	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555656969.jpg
2042	人类办事处 The Humanity Bureau	2017	4.4	英语	95.0	2017-11-14(美国)|2017-12-01(瑞典)	加拿大	动作|科幻	尼古拉斯·凯奇|科幻|美国|2017|加拿大|烂片|人性|科幻电影	在经济危机和全球变暖后，未来的世界资源匮乏，食品加工业和各种行业停滞，饥荒、逃亡和战争频发。在这样的背景下，美国政府策划了《新伊甸园计划》，大肆宣扬和鼓励人民移居安置地-新伊甸园，并由人类管理局特工督促无劳动力的人民转移，但真相却并不这么简单。管理局的特工诺亚如何揭开真相，并阻止幕后黑手呢？	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511158301.jpg
2043	乔纳森 Jonathan	2018	6.4	英语	95.0	2018-04-21(翠贝卡电影节)|2018-11-16(美国)	美国	剧情|科幻	科幻|美国|剧情|2018|人性|悬疑|人格分裂|心理	喬納森是事務所的兼職員工，西裝筆挺、傑出自制，下班從沒其他節目，回家就是睡覺。 但他每天早上睡醒的第一件事情，便是打開螢幕，讓影片裡的人告訴自己，前晚做了什麼。 影片裡的約翰，和喬納森長得一模一樣，卻過著截然不同的生活，自由自在，甚至放蕩不 羈。                                    |                                　　喬納森與約翰是最不尋常的兄弟，性格南轅北轍，卻共享同一具身體。早晚七點為界，各 自坐擁白天與黑夜。當喬納森開始覺得身體莫名疲倦，口袋出現陌生名片，面對有所隱瞞 的約翰，他雇用偵探，開始調查夜晚的自己。                                    |                                　　比爾奧利佛首次執導成績不俗，在簡潔畫面與流暢節奏中，灌注詭異的情緒，逐步透析出 科幻異色的視界。以《玩命再劫》橫掃影壇的好萊塢新星安索艾格特再挑大樑，分飾兩角， 亦正亦邪，完全不讓實力派女星派翠西亞克拉克森專美於前。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2536847354.jpg
2044	少女地球守护者 IO	2019	4.8	英语	96.0	2019-01-18(美国)	美国	科幻	科幻|末日|Netflix|美国|2019|废土|剧情|美国电影	少女科学家珊曼莎是地球经历末世浩劫后的幸存者之一。她并未随着他人弃守家园，反而留在地球，并致力寻找让人类生存下去的方法。                                    |                                　　在最后一艘宇宙飞船开往遥远人类太空殖民地之际，她留守的决心因为另一位幸存者麦卡的到来而动摇。她必须决定要与麦卡一起出发到人类避难之所开展新生活，还是继续留下来保卫地球。	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2545034337.jpg
2045	2036来历不明 2036 Origin Unknown	2017	4.7	英语	94.0	2018-06-01(美国)	英国	科幻|惊悚	科幻|人工智能|英国|悬疑|2017|美国|文艺|剧情	2030年，人类凭借超光感通讯科技，使外太空航天竞赛进入白热化阶段。行星联合航天集团值此良机发射了火星探索飞船火星一号，但是不知为何这次行动以失败告终。六年后，宇航员麦肯齐·威尔森（凯缇·萨克霍夫 Katee Sackhoff 饰）再次驾驶飞船飞往火星，然而她很快发现，飞船中实际占据主导地位的竟然是人工智能阿尔迪，她为此和自己的姐姐——行星联合航天集团官员伦娜（朱莉·考科斯 Julie Cox 饰）激烈争论，然而终究无法改变既成事实。火星上的情况难以想象，更何况威尔森姐妹的父亲便在上一次行动中丧生。                                    |                                　　忐忑不安的麦肯齐只能接受阿尔迪的主导，她很快发现许多被刻意隐藏起来的秘密……	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2450982492.jpg
2046	不期而遇 Beyond The Sky	2018	4.6	英语	82.0	2018-09-21(美国)	美国	科幻|悬疑|惊悚	科幻|美国|悬疑|美国电影|2018|太空|电影|惊悚	克里斯七岁生日当天，母亲离家出走，父亲声称母亲被外星人绑架。克里斯想拍摄一部纪录片证明没有外星人绑架事件，只不过是人们的虚假记忆而已。克里斯参加了一个讨论会想要进一步去了解所谓的“外星人”。他在采访时认识了艾米丽，一个每七年就被外星人绑架一次的女孩，克里斯不相信艾米丽的故事，直到一个晚上他和布伦特驱车回家时，在路上遇到无法解释的事情，他们的车停在原地两小时，而他们却对这段记忆一无所知。那时开始，克里斯开始对这件事产生了疑惑的态度，他开始思考这一切并没有那么简单，关于母亲，关于自己。他开始慢慢靠近真相。而事实的真相到底是什么呢？真的有所谓的外星人吗？还是只是克斯利的梦魇呢？	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2532521465.jpg
2047	等待指示 Await Further Instructions	2018	4.9	英语	91.0	2018-10-05(美国)	英国	科幻|悬疑|恐怖	科幻|惊悚|恐怖|英国|2018|烂片|英国电影|浪费时间	圣诞节，米格兰一家发现全家已被神秘的金属物质包围，但究竟是什么，工业事故？恐怖袭击？核战争？在电视机上出现了“进一步的指示”，他们按照电视机的指示，展开了血腥的屠杀…	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2527547654.jpg
2048	神秘博士元旦特辑：新年决心 Doctor Who: Resolution	2019	5.9	英语	60.0	2019-01-01(英国)|2019-01-02(澳大利亚/新西兰)	英国	科幻|悬疑	英剧|科幻|英国|DoctorWho|BBC|神秘博士|2019|DW	新年伊始，一个可怕的恶魔从地球几个世纪的历史中显露。当博士和她的小伙伴们回到家时，他们能否又一次战胜对地球的威胁？	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2543644097.jpg
2049	救世超能：永无止境 Higher Power	2018	4.7	英语	92.0	2018-05-11(美国)	美国	动作|科幻|惊悚	科幻|美国|电影|美國|烂片|惊悚|神棍|2018	喬瑟夫斯蒂德曼（羅艾爾達德 飾）是一位家庭生活失意、和女兒感情產生裂痕的中年男子，某天他被一位喪心病狂的科學家綁架後強制作為實驗對象，未料實驗結果卻讓他意外擁有了毀滅性的強大超能力。此時，宇宙的伽馬射線爆發為地球帶來致命的巨大威脅，地球上的人類無力守住家園，喬瑟夫決定用他的超能力拯救最摯愛的女兒與全世界，殊不知這個超能力不只能夠拯救地球，也足以摧毀地球……。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522222464.jpg
2050	伊阿索密码	2018	3.9	汉语普通话	88.0	2018-06-22(中国大陆)	中国大陆	科幻|悬疑|惊悚	科幻|悬疑|中国大陆|惊悚|2018|中国电影|稀烂！！！|烂片	电影《伊阿索密码》讲述了未来世界的一次生死较量——梁静饰演的冷酷叛逆医学院高材生林子琪，为了挽救身患绝症但又提前意外解冻的姐姐羽琪（李兰迪饰），她在赵立新扮演的姚博士诱导下，携带命悬一线的姐姐前往北极科研基地寻求最后的治疗希望。意外的是，在驶往北极基地的航程中杀机四伏，除了莫测的人心，似乎还有凶猛的嗜血怪兽潜藏在暗处……	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2523684148.jpg
2051	第一缕曙光 First Light	2018	5.1	英语	91.0	2018-03-10(西南偏南电影节)	加拿大	科幻|惊悚	科幻|外星人|美国|惊悚|2018|温情|加拿大|剧情	在一个聚会上,“肖恩”重逢了他青梅竹马的前女友“阿莉克丝”,之前两人因为肖恩妈妈的离去而逐渐疏远。阿莉克丝的新男友汤姆邀请她去一个危险的水库游泳,水流忽然变得湍急冲散了他们,随即不远处的电塔发出了强烈的蓝绿光击晕了水中的阿莉克丝;当她再次醒来的时候,她失去了记忆并发现自己拥有了强大的磁场超能力,她凭借身上肖恩写下的电话找到了他。而此时一个神秘的组织正急切地寻找着阿莉克丝,希望从她身上找到她受电击后存活下来的答案。肖恩陪同阿莉克丝逃亡的过程中,他们逐渐发现了关于她的超能力和有关未知生物实验的秘密...	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2500883202.jpg
2052	迫日营救 Solis	2017	4.1	英语	90.0	2018-06-27(爱丁堡电影节)	英国	动作|科幻|冒险	科幻|英国|全片只有一个演员的电影|2018|烂片|冒险|垃圾|动作	When Troy Holloway wakes up to find himself trapped aboard a drifting escape pod shooting towards the Sun he quickly realises the true terror of his situation. With rapid oxygen depletion and a burn- up rate of 90 minutes|Commander Roberts leads a rescue party to save Holloway before time runs out. Having recently lost his son and now confronted by his immediate end|Holloway ...	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2534683585.jpg
2053	第三波 The Cured	2017	5.6	英语	95.0	2017-09-09(多伦多电影节)|2018-04-20(爱尔兰)	爱尔兰	科幻|恐怖	丧尸|僵尸|恐怖|惊悚|科幻|爱尔兰|人性|剧情	《第三波》讲述了欧洲被一种僵尸病毒肆虐了六年之后，终于找到了可以让僵尸变回正常人的“解药”。但是康复的这些人并不被社会所接受，家人亲属排斥他们，政府也严格管控他们。在愤怒、内疚、恐惧的百感交集下，一些“康复了的僵尸”开始进行恐怖活动，社会又一次陷入了动荡。药治得了病，却治不了人心。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2512905976.jpg
2054	花悸	2018	5.3	汉语普通话	75.0	2018-01-26(中国大陆)	中国大陆	爱情|科幻|惊悚	惊悚|植物|网络大电影|青春|奇幻|电影|中国|漫改	青山大学的著名植物学教授霍玉春研制出一种可以让植物DNA与动物DNA相结合的新型病毒，他的助教郑问被学校女学生罗柯表白，正当二人互生情愫之际，病毒在学校中爆发，女主罗柯不幸感染了病毒被隔离，郑问为了拯救学校拯救罗柯找到了霍教授的秘密实验室，却发现教授已经死在了实验室里…	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511826863.jpg
2055	天才J之谜题里的倒计时	2018	5.6	汉语普通话	75.0	2018-08-30(中国大陆)	中国大陆	科幻|悬疑	国产|2018|悬疑|*悬疑|天才|网络大电影|*科幻|燃	Satan破解心率锁，得到全球人口数据云库，他的方舟计划得以继续进行，40亿生命危在旦夕！然而又一道算法公式阻止了Satan，数据云库已被加密，破解算法的方法竟然在北奥统一考试的试卷上。苏醒后的阿J决定参加考试，抢在Satan之前破译算法。                                    |                                　　谁也没有想到的是，阿J因为昏迷太久，被诊断患有数字过敏症，无法再接触与数学有关的任何东西。                                    |                                　　方舟计划还在进行，Satan步步逼近。阿J能否战胜心魔，挽回已经失衡的天秤？	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531878436.jpg
2056	天作谜案 Ittefaq	2017	6.9	印地语	105.0	2019(中国大陆)|2017-11-03(印度)	印度	悬疑|惊悚	悬疑|印度|犯罪|推理|反转|2017|剧情|惊悚	警官德夫正在调查一宗双重谋杀案，只有两名证人，他们也是主要嫌疑人。嫌疑犯之一，著名的作家；另一个，是年轻的家庭主妇玛雅。不同的故事，却在同一个命运之夜联系到了一起，而背后的真相也远非表面这么简单……                                    |                                　　这是一部没有歌舞也没有外挂的印度电影，只有悬疑和逻辑推理。	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553099129.jpg
2057	果戈里·起点 Гоголь. Начало	2017	6.8	俄语	107.0	2017-08-31(俄罗斯)	俄罗斯	悬疑|惊悚|冒险	悬疑|俄罗斯|惊悚|奇幻|魔幻|俄罗斯电影|果戈理|犯罪	1829年，尼古拉·果戈裡，年輕的第三局記錄員，他自己的詩集淺薄平庸，靠買賣焚燒自己的詩集製造銷量。果戈裡和探員尼雅科夫調查一起疑團重重的年輕女性系列兇殺案，因為當地人傳言，兇手是名為黑暗騎士的魔鬼，必須借助來自黑暗的力量來對抗黑暗，因為在這個世界裡沒有光明……	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2498475310.jpg
2058	双套结杀手 The Clovehitch Killer	2018	6.2	英语	109.0	2018-11-16(美国)	美国	剧情|悬疑|惊悚	犯罪|悬疑|惊悚|美国|2018|剧情|人性|恐怖	泰瑞是个善良的好童子军，虽然家境贫穷，但他有个温暖的小家庭。他意外发现爸爸收藏着一些不堪入目的色情照，这让他开始怀疑爸爸可能会是从未被逮到的「双套结杀人魔」。泰勒与热衷双套结杀人魔事迹的好友凯西，决定找出他父亲身上的真相以保护他的家庭。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2538283094.jpg
2059	人尽皆知 Todos lo saben	2018	5.9	西班牙语 | 英语	133.0	2019-07(中国大陆)|2018-05-08(戛纳电影节)|2018-09-14(西班牙)	西班牙 | 法国	剧情|悬疑	西班牙|悬疑|2018|剧情|戛纳|法国|家庭|惊悚	《人尽皆知》讲述了定居在阿根廷的西班牙裔女子劳拉和她的丈夫及孩子回到西班牙小镇参加姐姐的婚礼，然而孩子却莫名失踪，这一突发事件使得原本和谐的家庭开始互相猜疑，尘封许久的秘密逐渐浮出水面……	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529777486.jpg
2060	野小子们 Les Garçons sauvages	2017	7.2	法语 | 英语	110.0	2017-09-04(威尼斯电影节)|2018-02-28(法国)	法国	剧情|悬疑|奇幻|冒险	法国|奇幻|实验|2017|情色|青春|剧情|冒险	法国《电影手册》2018年度期待榜单重点推荐影片之一，影片采用16mm胶片拍摄，具有极致的迷幻色彩，影像超级大胆，故事讲述5个热爱艺术的“野小子”的罪恶之行，让人想到库布里克的《发条橙》，而这5位“野小子”则正由5位女演员“扮演”，涉及到了不少情色元素，探讨了性别结构。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2536851432.jpg
